School,Room,Tag#,Type,Brand,Model Number,Serial Number,PO#,Vendor,Price,Funds,Purchase Date,Disposal Date
Obion County Centeral High School,1 to 1,53679,Laptop,Lenovo,100e 2nd Gen,R910L5E3,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53680,Laptop,Lenovo,100e 2nd Gen,R910L72K,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53681,Laptop,Lenovo,100e 2nd Gen,R910L5K7,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53682,Laptop,Lenovo,100e 2nd Gen,R910L5NP,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53685,Laptop,Lenovo,100e 2nd Gen,R910L5YK,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53686,Laptop,Lenovo,100e 2nd Gen,R910L61A,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53688,Laptop,Lenovo,100e 2nd Gen,R910L5NG,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53689,Laptop,Lenovo,100e 2nd Gen,R910L5Q8,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53690,Laptop,Lenovo,100e 2nd Gen,R910L5YT,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53691,Laptop,Lenovo,100e 2nd Gen,R910L529,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53692,Laptop,Lenovo,100e 2nd Gen,R910L5E4,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53693,Laptop,Lenovo,100e 2nd Gen,R910L5HA,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53695,Laptop,Lenovo,100e 2nd Gen,R910L5J1,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53696,Laptop,Lenovo,100e 2nd Gen,R910L5GJ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53698,Laptop,Lenovo,100e 2nd Gen,R910L5AD,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53701,Laptop,Lenovo,100e 2nd Gen,R910L720,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53704,Laptop,Lenovo,100e 2nd Gen,R910L62X,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53706,Laptop,Lenovo,100e 2nd Gen,R910L62Q,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53707,Laptop,Lenovo,100e 2nd Gen,R910L73N,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53708,Laptop,Lenovo,100e 2nd Gen,R910L63V,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53709,Laptop,Lenovo,100e 2nd Gen,R910L5HK,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53710,Laptop,Lenovo,100e 2nd Gen,R910L5GS,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53711,Laptop,Lenovo,100e 2nd Gen,R910L5JE,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53712,Laptop,Lenovo,100e 2nd Gen,R910L5V6,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53715,Laptop,Lenovo,100e 2nd Gen,R910L63P,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53716,Laptop,Lenovo,100e 2nd Gen,R910L5Q4,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53717,Laptop,Lenovo,100e 2nd Gen,R910L68H,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53719,Laptop,Lenovo,100e 2nd Gen,R910L685,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53720,Laptop,Lenovo,100e 2nd Gen,R910L656,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53721,Laptop,Lenovo,100e 2nd Gen,R910L6S1,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53722,Laptop,Lenovo,100e 2nd Gen,R910L6HF,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53724,Laptop,Lenovo,100e 2nd Gen,R910L6QY,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53726,Laptop,Lenovo,100e 2nd Gen,R910L62J,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53728,Laptop,Lenovo,100e 2nd Gen,R910L5SY,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53729,Laptop,Lenovo,100e 2nd Gen,R910L5TB,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53730,Laptop,Lenovo,100e 2nd Gen,R910L653,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53731,Laptop,Lenovo,100e 2nd Gen,R910L5L3,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53732,Laptop,Lenovo,100e 2nd Gen,R910L63K,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53734,Laptop,Lenovo,100e 2nd Gen,R910L5PP,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53736,Laptop,Lenovo,100e 2nd Gen,R910L5AW,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53737,Laptop,Lenovo,100e 2nd Gen,R910L5J4,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53742,Laptop,Lenovo,100e 2nd Gen,R910L5FS,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53743,Laptop,Lenovo,100e 2nd Gen,R910L5WL,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53744,Laptop,Lenovo,100e 2nd Gen,R910L74Q,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53745,Laptop,Lenovo,100e 2nd Gen,R910L5G8,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53748,Laptop,Lenovo,100e 2nd Gen,R910L745,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53749,Laptop,Lenovo,100e 2nd Gen,R910L603,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53751,Laptop,Lenovo,100e 2nd Gen,R910L736,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53752,Laptop,Lenovo,100e 2nd Gen,R910L60X,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53754,Laptop,Lenovo,100e 2nd Gen,R910L5W7,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53757,Laptop,Lenovo,100e 2nd Gen,R910L710,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53759,Laptop,Lenovo,100e 2nd Gen,R910L714,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53760,Laptop,Lenovo,100e 2nd Gen,R910L715,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53761,Laptop,Lenovo,100e 2nd Gen,R910L4X9,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53762,Laptop,Lenovo,100e 2nd Gen,R910L5M4,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53763,Laptop,Lenovo,100e 2nd Gen,R910L5FG,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53764,Laptop,Lenovo,100e 2nd Gen,R910L5CB,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53766,Laptop,Lenovo,100e 2nd Gen,R910L69C,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53767,Laptop,Lenovo,100e 2nd Gen,R910L681,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53768,Laptop,Lenovo,100e 2nd Gen,R910L69K,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53769,Laptop,Lenovo,100e 2nd Gen,R910L6RY,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53771,Laptop,Lenovo,100e 2nd Gen,R910L6TA,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53773,Laptop,Lenovo,100e 2nd Gen,R910L6C2,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53774,Laptop,Lenovo,100e 2nd Gen,R910L711,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53775,Laptop,Lenovo,100e 2nd Gen,R910L6HP,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53777,Laptop,Lenovo,100e 2nd Gen,R910L73L,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53779,Laptop,Lenovo,100e 2nd Gen,R910L6NR,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53781,Laptop,Lenovo,100e 2nd Gen,R910L6WZ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53782,Laptop,Lenovo,100e 2nd Gen,R910L70W,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53785,Laptop,Lenovo,100e 2nd Gen,R910L702,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53786,Laptop,Lenovo,100e 2nd Gen,R910L6RH,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53787,Laptop,Lenovo,100e 2nd Gen,R910L63N,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53788,Laptop,Lenovo,100e 2nd Gen,R910L6PZ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53791,Laptop,Lenovo,100e 2nd Gen,R910L692,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53793,Laptop,Lenovo,100e 2nd Gen,R910L72B,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53795,Laptop,Lenovo,100e 2nd Gen,R910L6AL,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53797,Laptop,Lenovo,100e 2nd Gen,R910L679,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53799,Laptop,Lenovo,100e 2nd Gen,R910L6Y1,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53800,Laptop,Lenovo,100e 2nd Gen,R910L6ZS,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53801,Laptop,Lenovo,100e 2nd Gen,R910L6X8,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53802,Laptop,Lenovo,100e 2nd Gen,R910L6XK,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53805,Laptop,Lenovo,100e 2nd Gen,R910L71T,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53808,Laptop,Lenovo,100e 2nd Gen,R910L6SK,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53809,Laptop,Lenovo,100e 2nd Gen,R910L712,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53812,Laptop,Lenovo,100e 2nd Gen,R910L6T3,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53813,Laptop,Lenovo,100e 2nd Gen,R910L6KJ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53815,Laptop,Lenovo,100e 2nd Gen,R910L69D,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53816,Laptop,Lenovo,100e 2nd Gen,R910L5EM,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53817,Laptop,Lenovo,100e 2nd Gen,R910L5RA,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53818,Laptop,Lenovo,100e 2nd Gen,R910L5RV,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53821,Laptop,Lenovo,100e 2nd Gen,R910L62D,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53824,Laptop,Lenovo,100e 2nd Gen,R910L5RJ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53827,Laptop,Lenovo,100e 2nd Gen,R910L5MQ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53828,Laptop,Lenovo,100e 2nd Gen,R910L5TW,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53829,Laptop,Lenovo,100e 2nd Gen,R910L5RB,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53830,Laptop,Lenovo,100e 2nd Gen,R910L5SS,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53832,Laptop,Lenovo,100e 2nd Gen,R910L5MY,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53834,Laptop,Lenovo,100e 2nd Gen,R910L65R,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53835,Laptop,Lenovo,100e 2nd Gen,R910L6PA,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53836,Laptop,Lenovo,100e 2nd Gen,R910L6AT,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53837,Laptop,Lenovo,100e 2nd Gen,R910L6PY,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53838,Laptop,Lenovo,100e 2nd Gen,R910L6PV,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53839,Laptop,Lenovo,100e 2nd Gen,R910L6ZZ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53840,Laptop,Lenovo,100e 2nd Gen,R910L718,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53841,Laptop,Lenovo,100e 2nd Gen,R910L55F,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53842,Laptop,Lenovo,100e 2nd Gen,R910L5A9,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53843,Laptop,Lenovo,100e 2nd Gen,R910L5RG,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53844,Laptop,Lenovo,100e 2nd Gen,R910L64D,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53845,Laptop,Lenovo,100e 2nd Gen,R910L6B6,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53846,Laptop,Lenovo,100e 2nd Gen,R910L619,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53847,Laptop,Lenovo,100e 2nd Gen,R910L67H,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53848,Laptop,Lenovo,100e 2nd Gen,R910L5S4,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53849,Laptop,Lenovo,100e 2nd Gen,R910L6ZB,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53850,Laptop,Lenovo,100e 2nd Gen,R910L70E,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53851,Laptop,Lenovo,100e 2nd Gen,R910L67Z,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53853,Laptop,Lenovo,100e 2nd Gen,R910L5TS,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53855,Laptop,Lenovo,100e 2nd Gen,R910L65G,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53856,Laptop,Lenovo,100e 2nd Gen,R910L5EB,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53857,Laptop,Lenovo,100e 2nd Gen,R910L5S1,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53859,Laptop,Lenovo,100e 2nd Gen,R910L5VG,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Obion County Centeral High School,1 to 1,53860,Laptop,Lenovo,100e 2nd Gen,R910L5S3,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
